"species","long","lat"
"Larus.canus",12.439026,56.898852
"Larus.canus",16.104341,59.245867
"Larus.canus",17.806585,59.325715
"Larus.canus",16.54279,56.322869
"Larus.canus",12.841327,56.436014
"Larus.canus",12.463208,58.962324
"Larus.canus",12.397784,56.934207
"Larus.canus",16.637832,57.751233
"Larus.canus",17.359054,62.353733
"Larus.canus",14.285055,56.16257
"Larus.canus",17.37234,61.740443
"Larus.canus",16.54456,59.666068
"Larus.canus",12.661664,56.386163
"Larus.canus",11.939284,57.683632
"Larus.canus",15.196907,59.117802
"Larus.canus",17.667733,59.827092
"Larus.canus",16.564979,59.606388
"Larus.canus",16.35595,58.973984
"Larus.canus",14.019881,57.039259
"Larus.canus",14.225847,55.688586
"Larus.canus",12.90668,55.547688
"Larus.canus",18.9376,59.343565
"Larus.canus",18.363882,56.984391
"Larus.canus",13.116984,58.482931
"Larus.canus",15.804519,58.10863
"Larus.canus",18.448252,62.879665
"Larus.canus",18.837168,60.110067
"Larus.canus",11.242281,58.403508
"Larus.canus",17.732744,59.354914
"Larus.canus",16.317861,56.668196
"Larus.canus",13.017002,55.630817
"Larus.canus",16.258465,58.610804
"Larus.canus",12.920891,56.628311
"Larus.canus",13.499675,55.447099
"Larus.canus",13.233747,55.686788
"Larus.canus",17.320004,60.739134
"Larus.canus",18.071013,59.329065
"Larus.canus",12.499419,56.895526
"Larus.canus",15.564947,58.459171
"Larus.canus",13.006554,57.80766
"Larus.canus",17.957484,58.908512
"Larus.canus",13.516447,55.541152
"Larus.canus",16.653346,56.885045
"Larus.canus",12.085404,57.739282
"Larus.canus",12.859931,56.679118
"Larus.canus",18.899988,59.334138
"Larus.canus",20.334777,63.682449
"Larus.canus",12.494299,57.935413
"Larus.canus",13.544519,58.286379
"Larus.canus",12.871708,56.433854
"Larus.canus",13.495642,58.273665
"Larus.canus",13.406637,57.741396
"Larus.canus",12.871708,56.433854
"Larus.canus",16.564979,59.606388
"Larus.canus",17.831504,59.29268
"Larus.canus",13.15616,55.37839
"Larus.canus",14.7989,56.860749
"Larus.canus",18.278515,57.636461
"Larus.canus",13.70618,56.117709
"Larus.canus",17.06181,59.34472
"Larus.canus",17.520023,61.700701
"Larus.canus",17.745652,59.47403
"Larus.canus",16.399329,56.196425
"Larus.canus",14.135575,57.77856
"Larus.canus",14.970451,58.694413
"Larus.canus",13.06313,55.668883
"Larus.canus",14.352635,55.544084
"Larus.canus",13.998312,58.982331
"Larus.canus",18.100559,59.307714
"Larus.canus",12.801163,56.022379
"Larus.canus",17.937182,60.601495
"Larus.canus",17.988027,60.604092
"Larus.canus",13.081321,59.325065
"Larus.canus",13.953702,59.362555
"Larus.canus",12.812042,55.364669
"Larus.canus",16.399329,56.196425
"Larus.canus",16.394622,56.205299
"Larus.canus",14.197864,57.779637
"Larus.canus",17.108388,58.639427
"Larus.canus",14.19622,55.385504
"Larus.canus",12.33368,58.389894
"Larus.canus",16.650121,57.75536
"Larus.canus",13.153078,55.734517
"Larus.canus",12.868564,58.582528
"Larus.canus",15.060193,58.538985
"Larus.canus",14.585559,56.738258
"Larus.canus",14.073546,59.20988
"Larus.canus",19.636139,63.448806
"Larus.canus",12.307917,58.382087
"Larus.canus",12.494299,57.935413
"Larus.canus",13.141688,59.837723
"Larus.canus",12.941795,55.570352
"Larus.canus",11.241832,58.429305
"Larus.canus",11.974911,57.704895
"Larus.canus",18.271347,57.624823
"Larus.canus",15.629365,58.424606
"Larus.canus",16.42,56.550251
"Larus.canus",13.152261,55.735063
"Larus.canus",11.81846,58.09589
"Larus.canus",17.82483,59.359886
"Larus.canus",13.51819,55.676907
"Larus.canus",12.981114,55.62011
"Larus.canus",12.920891,56.628311
"Larus.canus",18.042168,59.310194
"Larus.canus",13.169769,58.510683
"Larus.canus",15.376508,59.176871
"Larus.canus",12.356578,56.926506
"Larus.canus",17.589983,58.95954
"Larus.canus",18.906527,59.97273
"Larus.canus",18.705673,57.270696
"Larus.canus",17.667733,59.827092
"Larus.canus",16.659032,56.884942
"Larus.canus",12.582442,56.269113
"Larus.canus",13.483146,59.366675
"Larus.canus",13.438608,59.364528
"Larus.canus",13.166832,58.507764
"Larus.canus",18.015336,59.029631
"Larus.canus",14.326251,55.922349
"Larus.canus",18.389691,56.996601
"Larus.canus",18.363882,56.984391
"Larus.canus",12.871708,56.433854
"Larus.canus",16.841795,57.844636
"Larus.canus",20.442781,63.717853
"Larus.canus",18.111518,59.2994
"Larus.canus",12.974089,55.584489
"Larus.canus",12.439026,56.898852
"Larus.canus",17.925441,62.588542
"Larus.canus",20.442781,63.717853
"Larus.canus",13.01313,59.200811
"Larus.canus",18.053891,59.315063
"Larus.canus",17.806585,59.325715
"Larus.canus",13.953558,58.583408
"Larus.canus",11.141813,58.831703
"Larus.canus",11.376328,58.155403
"Larus.canus",12.830592,56.277727
"Larus.canus",12.494299,57.935413
"Larus.canus",12.439026,56.898852
"Larus.canus",11.610671,57.697321
"Larus.canus",11.81846,58.09589
"Larus.canus",18.013611,60.565258
"Larus.canus",12.689736,59.053859
"Larus.canus",12.290606,58.285151
"Larus.canus",13.150608,55.700068
"Larus.canus",14.870523,56.164336
"Larus.canus",17.817293,60.576363
"Larus.canus",17.512261,62.167183
"Larus.canus",14.086087,59.312817
"Larus.canus",13.006554,57.80766
"Larus.canus",13.406637,57.741396
"Larus.canus",16.789935,58.736476
"Larus.canus",11.923734,57.698477
"Larus.canus",13.523903,55.402254
"Larus.canus",15.62067,56.189507
"Larus.canus",11.267066,58.55249
"Larus.canus",12.005705,57.715687
"Larus.canus",20.521537,63.768034
"Larus.canus",13.713268,56.108909
"Larus.canus",16.381678,58.616371
"Larus.canus",17.298507,60.663598
"Larus.canus",17.508309,61.671975
"Larus.canus",15.842886,56.086231
"Larus.canus",17.656108,62.437515
"Larus.canus",14.292403,57.856467
"Larus.canus",16.088494,58.589373
"Larus.canus",11.778692,57.703892
"Larus.canus",20.340014,63.680908
"Larus.canus",15.651994,58.433669
"Larus.canus",16.076628,58.568856
"Larus.canus",16.390822,56.270385
"Larus.canus",18.273008,57.632624
"Larus.canus",13.960727,59.354511
"Larus.canus",14.704694,56.48655
"Larus.canus",11.241832,58.429305
"Larus.canus",11.668262,57.68695
"Larus.canus",12.922113,56.300332
"Larus.canus",17.021745,58.743427
"Larus.canus",16.399329,56.196425
"Larus.canus",16.787177,60.598169
"Larus.canus",18.306884,57.628435
"Larus.canus",15.279373,59.277998
"Larus.canus",17.687361,59.050173
"Larus.canus",17.653045,59.323158
"Larus.canus",11.778692,57.703892
"Larus.canus",12.310189,57.027502
"Larus.canus",14.045654,56.128034
"Larus.canus",20.392287,63.67063
"Larus.canus",17.630147,59.1915
"Larus.canus",17.660339,62.232889
"Larus.canus",14.4321,59.23729
"Larus.canus",16.734338,58.924781
"Larus.canus",20.334777,63.682449
"Larus.canus",11.939589,57.686902
"Larus.canus",12.828616,56.09915
"Larus.canus",12.96392,55.59546
"Larus.canus",16.25559,58.615043
"Larus.canus",17.017811,58.744527
"Larus.canus",13.104399,55.906052
"Larus.canus",11.778692,57.703892
"Larus.canus",11.68683,58.118832
"Larus.canus",13.896407,58.413391
"Larus.canus",20.392287,63.67063
"Larus.canus",16.534822,59.651693
"Larus.canus",12.729164,56.64207
"Larus.canus",12.801163,56.022379
"Larus.canus",18.074104,59.32901
"Larus.canus",17.625871,59.543086
"Larus.canus",14.372775,58.093027
"Larus.canus",18.903805,59.978704
"Larus.canus",13.038759,55.579904
"Larus.canus",13.141122,59.837479
"Larus.canus",14.426827,59.224845
"Larus.canus",12.49941,58.057437
"Larus.canus",13.486614,59.382856
"Larus.canus",13.902857,58.539646
"Larus.canus",17.874309,59.333368
"Larus.canus",12.820639,55.867713
"Larus.canus",14.188117,57.773621
"Larus.canus",18.074104,59.32901
"Larus.canus",16.258465,58.610804
"Larus.canus",15.279373,59.277998
"Larus.canus",16.399329,56.196425
"Larus.canus",16.525507,59.575058
"Larus.canus",15.839131,56.074546
"Larus.canus",14.075307,59.321022
"Larus.canus",16.511493,59.36185
"Larus.canus",13.495642,58.273665
"Larus.canus",12.934222,56.620928
"Larus.canus",12.798037,56.64817
"Larus.canus",12.696995,56.083439
"Larus.canus",13.504841,59.254093
"Larus.canus",11.805076,57.700623
"Larus.canus",14.002966,58.702334
"Larus.canus",14.50639,59.317122
"Larus.canus",17.716906,60.511421
"Larus.canus",13.499675,55.447099
"Larus.canus",15.630623,58.424357
"Larus.canus",13.51819,55.676907
"Larus.canus",18.271347,57.624823
"Larus.canus",18.220888,59.328822
"Larus.canus",13.789903,58.778773
"Larus.canus",13.492848,59.37143
"Larus.canus",17.593963,59.758696
"Larus.canus",18.12847,56.908398
"Larus.canus",17.163445,59.052358
"Larus.canus",12.815222,56.130157
"Larus.canus",16.564979,59.606388
"Larus.canus",12.366729,58.284816
"Larus.canus",12.873478,55.933295
"Larus.canus",12.252455,57.127347
"Larus.canus",12.360522,58.30489
"Larus.canus",12.494299,57.935413
"Larus.canus",18.353156,57.054465
"Larus.canus",15.629365,58.424606
"Larus.canus",12.367969,56.920422
"Larus.canus",13.418261,57.797393
"Larus.canus",12.96392,55.59546
"Larus.canus",19.148534,63.329158
"Larus.canus",12.380581,58.346923
"Larus.canus",13.51916,59.387372
"Larus.canus",13.518837,59.367755
"Larus.canus",16.091414,56.384875
"Larus.canus",17.357239,62.397139
"Larus.canus",16.651226,57.763833
"Larus.canus",16.947544,59.445888
"Larus.canus",13.546011,59.392197
"Larus.canus",13.447376,55.673128
"Larus.canus",20.348072,63.699187
"Larus.canus",13.495642,58.273665
"Larus.canus",17.21668,59.743242
"Larus.canus",13.477819,55.440108
"Larus.canus",17.667733,59.827092
"Larus.canus",13.446765,55.6729
"Larus.canus",14.146525,55.991431
"Larus.canus",17.072087,59.346364
"Larus.armenicus",45.295849,40.424918
"Larus.armenicus",-20.488286,63.800689
"Larus.armenicus",-20.496351,63.352
"Larus.armenicus",-29.010536,38.605978
"Larus.armenicus",-27.867756,39.070568
"Larus.armenicus",-27.860531,38.394779
"Larus.armenicus",-23.574691,65.574373
"Larus.armenicus",-21.519766,64.249354
"Larus.armenicus",-25.296481,37.708714
"Larus.armenicus",-25.037321,36.804409
"Larus.armenicus",-31.253216,39.510198
"Larus.armenicus",-22.526166,63.793594
"Larus.armenicus",-23.593361,66.023003
"Larus.armenicus",-19.473526,63.793594
"Larus.armenicus",-21.528441,64.697994
"Larus.armenicus",-27.287936,38.397549
"Larus.armenicus",-23.539381,64.901194
"Larus.armenicus",-28.432996,38.389204
"Larus.armenicus",-21.546786,65.595173
"Larus.armenicus",-22.576626,64.690609
"Larus.armenicus",-19.497426,63.34504
"Larus.armenicus",-18.493136,63.779574
"Larus.armenicus",-18.508696,63.3308
"Larus.armenicus",-22.630956,65.587488
"Larus.armenicus",-22.689581,66.484232
"Larus.armenicus",-21.537441,65.146598
"Larus.armenicus",-21.511406,63.800689
"Larus.armenicus",-20.452906,65.595173
"Larus.armenicus",-30.976426,39.056273
"Larus.armenicus",-20.471251,64.697994
"Larus.armenicus",-18.386931,66.471602
"Larus.armenicus",-16.550941,64.242119
"Larus.armenicus",-19.339991,66.035873
"Larus.armenicus",-16.328241,32.304621
"Larus.armenicus",-20.479926,64.249354
"Larus.armenicus",-16.576626,64.690609
"Larus.armenicus",-22.659701,66.035873
"Larus.armenicus",-15.546786,65.595173
"Larus.armenicus",-19.396406,65.139063
"Larus.armenicus",-20.462251,65.146598
"Larus.armenicus",-19.368736,65.587488
"Larus.armenicus",-17.574691,65.574373
"Larus.armenicus",-18.460311,64.673209
"Larus.armenicus",-18.477021,64.228314
"Larus.armenicus",-18.425001,65.574373
"Larus.armenicus",-18.442986,65.125713
"Larus.armenicus",-21.556496,66.043728
"Larus.armenicus",-18.406331,66.023003
"Larus.armenicus",-17.539381,64.677034
"Larus.armenicus",-15.537441,65.146598
"Larus.armenicus",-16.526166,63.793594
"Larus.armenicus",-16.689581,66.484232
"Larus.armenicus",-17.556706,65.125713
"Larus.armenicus",-22.603286,65.139063
"Larus.armenicus",-16.659701,66.035873
"Larus.armenicus",-17.506556,63.779574
"Larus.armenicus",-7.563181,38.614418
"Larus.armenicus",-8.715306,37.721614
"Larus.armenicus",-15.556496,66.043728
"Larus.armenicus",-9.291656,39.523958
"Larus.armenicus",-8.126341,39.521058
"Larus.armenicus",-15.519766,64.249354
"Larus.armenicus",-8.153106,37.268264
"Larus.armenicus",-8.158111,36.817599
"Larus.armenicus",-14.462251,65.146598
"Larus.armenicus",-8.142756,38.169489
"Larus.armenicus",-8.718706,36.820234
"Larus.armenicus",-9.287936,38.622853
"Larus.armenicus",-7.580786,37.713449
"Larus.armenicus",-16.603286,65.139063
"Larus.armenicus",-9.289776,39.073423
"Larus.armenicus",-14.471251,64.697994
"Larus.armenicus",-8.147991,37.718894
"Larus.armenicus",-15.528441,64.697994
"Larus.armenicus",-8.711756,38.622853
"Larus.armenicus",-14.452906,65.595173
"Larus.armenicus",-8.717026,37.270939
"Larus.armenicus",-17.593361,66.023003
"Larus.armenicus",-16.630956,65.587488
"Larus.armenicus",-7.572086,38.163954
"Larus.armenicus",-6.989156,38.605978
"Larus.armenicus",-7.013776,37.705274
"Larus.armenicus",-8.709916,39.073423
"Larus.armenicus",-8.706116,39.974453
"Larus.armenicus",-7.535251,39.965608
"Larus.armenicus",-8.702136,40.875342
"Larus.armenicus",-8.137406,38.620048
"Larus.armenicus",-6.963411,39.506533
"Larus.armenicus",-6.368946,37.692234
"Larus.armenicus",-6.333036,39.943878
"Larus.armenicus",-7.597621,36.812324
"Larus.armenicus",-8.704151,40.424918
"Larus.armenicus",-8.708036,39.523958
"Larus.armenicus",-7.589301,37.262904
"Larus.armenicus",-6.383929,36.791405
"Larus.armenicus",-7.025676,37.254864
"Larus.armenicus",-8.096391,41.772952
"Larus.armenicus",-7.544771,39.515248
"Larus.armenicus",-8.120616,39.971508
"Larus.armenicus",-7.001601,38.155644
"Larus.armenicus",-8.713551,38.172249
"Larus.armenicus",-8.131936,39.070568
"Larus.armenicus",-6.347881,39.043318
"Larus.armenicus",-9.293576,39.974453
"Larus.armenicus",-6.936486,40.406928
"Larus.armenicus",-9.306071,42.676697
"Larus.armenicus",-8.102651,41.322642
"Larus.armenicus",-6.377051,37.241852
"Larus.armenicus",-7.484286,42.216837
"Larus.armenicus",-6.362081,38.142629
"Larus.armenicus",-8.691366,43.126946
"Larus.armenicus",-6.950101,39.956753
"Larus.armenicus",-7.554076,39.064853
"Larus.armenicus",-8.695826,42.226412
"Larus.armenicus",-6.922566,40.857072
"Larus.armenicus",-7.515556,40.866207
"Larus.armenicus",-6.863586,42.657237
"Larus.armenicus",-8.689061,43.577156
"Larus.armenicus",-6.340541,39.493618
"Larus.armenicus",-8.069846,43.573816
"Larus.armenicus",-8.076716,43.123656
"Larus.armenicus",-8.700081,41.325732
"Larus.armenicus",-8.697976,41.776092
"Larus.armenicus",-8.114766,40.421923
"Larus.armenicus",-8.108781,40.872302
"Larus.armenicus",-6.976426,39.056273
"Larus.armenicus",-10.108346,52.569356
"Larus.armenicus",-9.308326,43.126946
"Larus.armenicus",-8.089981,42.223227
"Larus.armenicus",-7.450801,43.567121
"Larus.armenicus",-7.525516,40.415928
"Larus.armenicus",-8.693621,42.676697
"Larus.armenicus",-7.473381,42.666972
"Larus.armenicus",-10.131691,53.468106
"Larus.armenicus",-10.097131,52.119922
"Larus.armenicus",-6.325356,40.394113
"Larus.armenicus",-7.843366,54.36671
"Larus.armenicus",-10.143841,53.917426
"Larus.armenicus",-9.382576,53.922231
"Larus.armenicus",-9.366866,52.124427
"Larus.armenicus",-8.083426,42.673457
"Larus.armenicus",-6.878841,42.207257
"Larus.armenicus",-6.317506,40.844307
"Larus.armenicus",-7.505371,41.316457
"Larus.armenicus",-7.494946,41.766667
"Larus.armenicus",-6.893746,41.757232
"Larus.armenicus",-6.301256,41.744607
"Larus.armenicus",-10.156326,54.36671
"Larus.armenicus",-7.134791,53.009426
"Larus.armenicus",-8.208586,55.266455
"Larus.armenicus",-9.363191,51.674892
"Larus.armenicus",-6.908316,41.307172
"Larus.armenicus",-6.309476,41.294472
"Larus.armenicus",-6.292851,42.194702
"Larus.armenicus",-10.086206,51.670457
"Larus.armenicus",-7.830526,54.81596
"Larus.armenicus",-7.030886,55.255055
"Larus.armenicus",-8.608596,54.82093
"Larus.armenicus",-6.399181,52.545596
"Larus.armenicus",-6.284256,42.644772
"Larus.armenicus",-7.906141,51.895207
"Larus.armenicus",-8.629056,52.573931
"Larus.armenicus",-6.352106,54.34299
"Larus.armenicus",-7.855851,53.917426
"Larus.armenicus",-7.052826,54.80601
"Larus.armenicus",-8.612911,54.371595
"Larus.armenicus",-8.625181,53.023401
"Larus.armenicus",-7.879831,53.018746
"Larus.armenicus",-7.074166,54.356925
"Larus.armenicus",-9.370636,52.573931
"Larus.armenicus",-8.632826,52.124427
"Larus.armenicus",-9.374511,53.023401
"Larus.armenicus",-3.851701,37.718894
"Larus.armenicus",-9.386781,54.371595
"Larus.armenicus",-6.364351,53.893696
"Larus.armenicus",-7.891346,52.569356
"Larus.armenicus",-6.313271,55.690684
"Larus.armenicus",-9.378491,53.472831
"Larus.armenicus",-8.636501,51.674892
"Larus.armenicus",-6.387881,52.994996
"Larus.armenicus",-8.617116,53.922231
"Larus.armenicus",-7.868001,53.468106
"Larus.armenicus",-6.858406,58.397283
"Larus.armenicus",-6.326576,55.241485
"Larus.armenicus",-5.644631,38.592988
"Larus.armenicus",-5.999846,57.936188
"Larus.armenicus",-7.115126,53.458631
"Larus.armenicus",-6.376271,53.444361
"Larus.armenicus",-7.018921,62.438265
"Larus.armenicus",-6.961236,56.601964
"Larus.armenicus",-6.936651,57.050854
"Larus.armenicus",-6.563746,49.851398
"Larus.armenicus",-6.911341,57.499703
"Larus.armenicus",-5.666656,39.943878
"Larus.armenicus",-8.621201,53.472831
"Larus.armenicus",-6.773251,52.101867
"Larus.armenicus",-6.299586,56.139849
"Larus.armenicus",-7.153941,52.560181
"Larus.armenicus",-7.094921,53.907796
"Larus.armenicus",-6.339516,54.792255
"Larus.armenicus",-7.745416,57.510713
"Larus.armenicus",-3.284386,37.721614
"Larus.armenicus",-6.285511,56.588984
"Larus.armenicus",-5.999846,58.385183
"Larus.armenicus",-4.974016,37.254864
"Larus.armenicus",-4.402071,36.812324
"Larus.armenicus",-4.962371,36.804409
"Larus.armenicus",-3.280986,36.820234
"Larus.armenicus",-6.269608,57.038084
"Larus.armenicus",-4.410391,37.262904
"Larus.armenicus",-4.985916,37.705274
"Larus.armenicus",-5.493491,35.8932
"Larus.armenicus",-4.950986,36.353929
"Larus.armenicus",-4.427606,38.163954
"Larus.armenicus",-3.846586,37.268264
"Larus.armenicus",-4.436511,38.614418
"Larus.armenicus",-2.711756,38.622853
"Larus.armenicus",-5.619478,36.791354
"Larus.armenicus",-5.613357,36.340864
"Larus.armenicus",-6.885271,57.948513
"Larus.armenicus",-4.418906,37.713449
"Larus.armenicus",-7.760641,57.061679
"Larus.armenicus",-7.025946,61.764716
"Larus.armenicus",-5.630746,37.692234
"Larus.armenicus",-5.659151,39.493618
"Larus.armenicus",-3.841581,36.817599
"Larus.armenicus",-5.637611,38.142629
"Larus.armenicus",-3.862286,38.620048
"Larus.armenicus",-5.036281,39.506533
"Larus.armenicus",-3.287936,38.622853
"Larus.armenicus",-5.049591,39.956753
"Larus.armenicus",-2.147991,37.718894
"Larus.armenicus",-2.718706,36.820234
"Larus.armenicus",-2.706116,39.974453
"Larus.armenicus",-4.484136,40.866207
"Larus.armenicus",-3.873351,39.521058
"Larus.armenicus",-0.989156,38.605978
"Larus.armenicus",-2.715306,37.721614
"Larus.armenicus",-4.998091,38.155644
"Larus.armenicus",-0.963411,39.506533
"Larus.armenicus",-3.879076,39.971508
"Larus.armenicus",-3.293576,39.974453
"Larus.armenicus",-0.340541,39.493618
"Larus.armenicus",-5.023266,39.056273
"Larus.armenicus",-4.464441,39.965608
"Larus.armenicus",-0.976426,39.056273
"Larus.armenicus",-4.454921,39.515248
"Larus.armenicus",-5.651811,39.043318
"Larus.armenicus",-0.355061,38.592988
"Larus.armenicus",-4.504746,41.766667
"Larus.armenicus",-0.362081,38.142629
"Larus.armenicus",-5.010536,38.605978
"Larus.armenicus",-2.142756,38.169489
"Larus.armenicus",-2.717026,37.270939
"Larus.armenicus",-5.690216,41.294472
"Larus.armenicus",-5.091376,41.307172
"Larus.armenicus",-0.950101,39.956753
"Larus.armenicus",-4.537471,43.117066
"Larus.armenicus",-1.535251,39.965608
"Larus.armenicus",-4.474176,40.415928
"Larus.armenicus",-5.682186,40.844307
"Larus.armenicus",-0.333036,39.943878
"Larus.armenicus",-5.724236,43.094801
"Larus.armenicus",-3.301716,41.776092
"Larus.armenicus",-0.347881,39.043318
"Larus.armenicus",-3.884926,40.421923
"Larus.armenicus",-5.136106,42.657237
"Larus.armenicus",-1.013776,37.705274
"Larus.armenicus",-4.515406,42.216837
"Larus.armenicus",-5.063206,40.406928
"Larus.armenicus",-2.697976,41.776092
"Larus.armenicus",-3.282666,37.270939
"Larus.armenicus",-1.001601,38.155644
"Larus.armenicus",-0.368946,37.692234
"Larus.armenicus",-3.890911,40.872302
"Larus.armenicus",-3.295541,40.424918
"Larus.armenicus",-3.903301,41.772952
"Larus.armenicus",-3.334031,47.627469
"Larus.armenicus",-5.715436,42.644767
"Larus.armenicus",-1.572086,38.163954
"Larus.armenicus",-5.151706,43.107176
"Larus.armenicus",-3.310631,43.577156
"Larus.armenicus",-2.693621,42.676697
"Larus.armenicus",-5.077126,40.857072
"Larus.armenicus",-2.704151,40.424918
"Larus.armenicus",-2.108781,40.872302
"Larus.armenicus",-2.695826,42.226412
"Larus.armenicus",-2.691366,43.126946
"Larus.armenicus",-1.525516,40.415928
"Larus.armenicus",-5.120851,42.207257
"Larus.armenicus",-1.450801,43.567121
"Larus.armenicus",-2.069846,43.573816
"Larus.armenicus",-3.922976,43.123656
"Larus.armenicus",-1.544771,39.515248
"Larus.armenicus",-3.999471,47.623624
"Larus.armenicus",-2.076716,43.123656
"Larus.armenicus",-2.096391,41.772952
"Larus.armenicus",-4.526311,42.666972
"Larus.armenicus",-2.700081,41.325732
"Larus.armenicus",-5.674336,40.394113
"Larus.armenicus",-2.689061,43.577156
"Larus.armenicus",-1.402361,45.366975
"Larus.armenicus",-2.668516,47.177574
"Larus.armenicus",-1.494946,41.766667
"Larus.armenicus",-2.083426,42.673457
"Larus.armenicus",-3.909711,42.223227
"Larus.armenicus",-0.878841,42.207257
"Larus.armenicus",-3.303866,42.226412
"Larus.armenicus",-0.301256,41.744607
"Larus.armenicus",-0.863586,42.657237
"Larus.armenicus",-3.916266,42.673457
"Larus.armenicus",-0.922566,40.857072
"Larus.armenicus",-2.089981,42.223227
"Larus.armenicus",-0.847986,43.107181
"Larus.armenicus",-0.781826,44.906545
"Larus.armenicus",-1.515556,40.866207
"Larus.armenicus",-3.331176,47.177574
"Larus.armenicus",-0.727961,46.25564
"Larus.armenicus",-2.008721,47.173794
"Larus.armenicus",-5.105946,41.757232
"Larus.armenicus",-2.114766,40.421923
"Larus.armenicus",-1.414901,44.91707
"Larus.armenicus",-0.798946,44.456771
"Larus.armenicus",-1.462221,43.117066
"Larus.armenicus",-1.473381,42.666972
"Larus.armenicus",0.000154,47.593239
"Larus.armenicus",-3.306071,42.676697
"Larus.armenicus",-0.238166,44.894586
"Larus.armenicus",-0.832016,43.557086
"Larus.armenicus",-0.309476,41.294472
"Larus.armenicus",-0.815676,44.006946
"Larus.armenicus",-4.968806,55.255055
"Larus.armenicus",-1.439106,44.017146
"Larus.armenicus",-0.908316,41.307172
"Larus.armenicus",-0.292851,42.194702
"Larus.armenicus",-2.017011,46.723925
"Larus.armenicus",-2.702136,40.875342
"Larus.armenicus",-0.764296,45.356285
"Larus.armenicus",-0.936486,40.406928
"Larus.armenicus",-1.362916,46.71646
"Larus.armenicus",-4.773991,50.762812
"Larus.armenicus",0.000154,46.244065
"Larus.armenicus",-0.670111,47.604364
"Larus.armenicus",-1.484286,42.216837
"Larus.armenicus",-0.317506,40.844307
"Larus.armenicus",-5.686421,55.690684
"Larus.armenicus",-0.257241,43.994766
"Larus.armenicus",-0.266456,43.544796
"Larus.armenicus",-0.325356,40.394113
"Larus.armenicus",-1.334996,47.615919
"Larus.armenicus",-0.247816,44.444691
"Larus.armenicus",-3.308326,43.126946
"Larus.armenicus",-2.632826,52.124427
"Larus.armenicus",-3.356121,50.775707
"Larus.armenicus",-1.389521,45.816845
"Larus.armenicus",-4.991361,55.704064
"Larus.armenicus",-0.275456,43.094801
"Larus.armenicus",-4.108346,52.569356
"Larus.armenicus",-1.376376,46.26667
"Larus.armenicus",-5.538521,50.076083
"Larus.armenicus",-0.689861,47.154829
"Larus.armenicus",-0.746341,45.805985
"Larus.armenicus",-2.000221,47.623624
"Larus.armenicus",-0.284256,42.644772
"Larus.armenicus",-1.349121,47.166209
"Larus.armenicus",-4.075561,51.220952
"Larus.armenicus",-4.538821,54.13611
"Larus.armenicus",-5.660176,54.792255
"Larus.armenicus",-3.363191,51.674892
"Larus.armenicus",-4.182356,55.265175
"Larus.armenicus",-4.679176,48.065594
"Larus.armenicus",-5.219286,51.652307
"Larus.armenicus",-5.647586,54.34299
"Larus.armenicus",-4.864901,53.009426
"Larus.armenicus",-5.673116,55.241485
"Larus.armenicus",-4.065186,50.771417
"Larus.armenicus",-1.991516,48.073419
"Larus.armenicus",-3.705516,50.322913
"Larus.armenicus",-4.008176,48.073419
"Larus.armenicus",-3.391096,54.82093
"Larus.armenicus",-2.629056,52.573931
"Larus.armenicus",-0.709141,46.70526
"Larus.armenicus",-2.665661,47.627469
"Larus.armenicus",-2.643571,50.775707
"Larus.armenicus",-0.218171,45.794275
"Larus.armenicus",-4.757181,50.313378
"Larus.armenicus",-4.169166,54.81596
"Larus.armenicus",0.000154,47.143549
"Larus.armenicus",-0.228286,45.34445
"Larus.armenicus",-4.694011,48.515229
"Larus.armenicus",-4.946866,54.80601
"Larus.armenicus",-3.343026,48.976933
"Larus.armenicus",-1.879831,53.018746
"Larus.armenicus",-3.386781,54.371595
"Larus.armenicus",-4.195931,55.714349
"Larus.armenicus",-2.621201,53.472831
"Larus.armenicus",-3.395541,55.270225
"Larus.armenicus",-4.506131,53.243446
"Larus.armenicus",-3.378491,53.472831
"Larus.armenicus",-3.339951,48.527144
"Larus.armenicus",-2.640081,51.225317
"Larus.armenicus",-1.868001,53.468106
"Larus.armenicus",-1.320516,48.065594
"Larus.armenicus",-3.336956,48.077329
"Larus.armenicus",-2.608596,54.82093
"Larus.armenicus",-3.359611,51.225317
"Larus.armenicus",-5.226441,52.101867
"Larus.armenicus",-1.208451,51.212217
"Larus.armenicus",-4.097131,52.119922
"Larus.armenicus",-3.370636,52.573931
"Larus.armenicus",-4.086206,51.670457
"Larus.armenicus",-1.982596,48.523179
"Larus.armenicus",-1.427146,44.467126
"Larus.armenicus",-2.999846,53.922231
"Larus.armenicus",-3.400106,55.719489
"Larus.armenicus",-4.017096,48.523179
"Larus.armenicus",-2.199456,55.715654
"Larus.armenicus",-2.662736,48.077329
"Larus.armenicus",-0.420916,51.646702
"Larus.armenicus",-1.172586,52.110902
"Larus.armenicus",-1.439641,54.80978
"Larus.armenicus",-1.902561,52.119922
"Larus.armenicus",-1.422021,55.25889
"Larus.armenicus",-1.855851,53.917426
"Larus.armenicus",-3.419751,57.516208
"Larus.armenicus",-1.843366,54.36671
"Larus.armenicus",-1.973456,48.972898
"Larus.armenicus",-0.399181,52.545596
"Larus.armenicus",-1.134791,53.009426
"Larus.armenicus",-1.924131,51.220952
"Larus.armenicus",-1.957621,49.647423
